,id,city_id,type,kr_name,loc_name,title,content,latitude,longitude,address,contact,homepage,how_to_go,available_time,score,created_at,updated_at,coordinate,title_img,facilities,atmosphere
33,34,3,4,후쿠오카 유벨 호텔,福岡ユウベルホテル,후쿠오카 유벨 호텔,"편안한 분위기의 레스토랑이 많은 지역에 위치한 이 소박한 호텔은 지하철역에서 도보 5분, 마이즈루 공원에서 도보 12분, 후쿠오카시 동물원에서 2km 거리에 있습니다.
깔끔한 객실에 TV, Wi-Fi, 주전자, 미니 냉장고가 구비되어 있습니다. 패밀리룸에는 최대 3명까지 투숙할 수 있습니다.
편의시설로는 실내 대중탕과 코인 세탁실이 있습니다. 주차장을 이용할 수 있으며 조식이 제공됩니다.",130.3940842,33.5833029,"1 Chome-9-3 Kego, Chuo Ward, Fukuoka, 810-0023 일본 ",+81 92-761-0345,https://www.fukuoka-ublhotel.jp/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",4.2,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xda\xdbwV\x9cL`@\xbb\x94_\xab\xa9\xca@@',3d8117f9-46fd-46f3-8ebe-e0fd5eb96e82.jpg,"['무료 Wi-Fi', '유료 아침식사', '무료 주차', '휠체어 사용 가능', '수영장', '에어컨', '애완동물 허용', '음식점', '스파', '피트니스 센터', '금연']",
34,35,3,4,Fukuoka Guesthouse SHIP,Fukuoka Guesthouse SHIP,Fukuoka Guesthouse SHIP,accommodation,130.4063946,33.603222,"8-26 Taihakumachi, Hakata Ward, Fukuoka, 812-0033 일본 ",+81 92-402-1908,http://fgh-ship.com/,대중교통,"체크인 시간: 오후 4:00
체크아웃 시간: 오전 11:00",4.1,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xac\x88?/\x01M`@&\x1d\xe5`6\xcd@@',6cef107e-c1e2-4b60-b74b-09323a02404f.jpg,"['무료 Wi-Fi', '조식', '주차 가능', '휠체어 사용 가능', '수영장', '에어컨', '비즈니스 센터', '애완동물 허용', '유아 동반 가능', '음식점', '모든 객실 내 주방 시설', '공항 셔틀 서비스', '피트니스 센터', '바', '금연']",
35,36,3,4,Common de -Hostel & Bar-,古門戸 Common de -Hostel & Bar-,Common de -Hostel & Bar-,"상점과 레스토랑에 인접한 이 현대적인 호스텔은 쇼핑을 즐길 수 있는 캐널 시티 하카타에서 도보 16분, 오호리 공원에서 4km, 하카타역에서 2km 거리에 있습니다.
소박한 혼성 도미토리와 여성 전용 도미토리에는 2층 침대와 휴식 공간이 마련되어 있습니다. 전용 욕실이 딸린 깔끔한 객실도 있습니다.
편의시설로는 모던한 바와 공용 라운지가 있습니다.",130.4031998,33.5978348,"7-13 Komondomachi, Hakata Ward, Fukuoka, 812-0029 일본 ",+81 50-1807-1497,http://ldhd.co.jp/commonde,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",4.3,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x1fXD\x03\xe7L`@\x924\xc9\xd9\x85\xcc@@',f9308c92-ec20-4bdf-9bdb-065e398c4c89.jpg,"['무료 Wi-Fi', '조식 포함', '무료 주차', '수영장', '에어컨', '애완동물 허용', '유아 동반 가능', '음식점', '일부 객실 내 주방 시설', '공항 셔틀 서비스', '피트니스 센터', '바']",
36,37,3,4,Fukuoka Guesthouse CAMP,Fukuoka Guesthouse CAMP,Fukuoka Guesthouse CAMP,accommodation,130.4049365,33.6024152,"4-5 Taihakumachi, Hakata Ward, Fukuoka, 812-0033 일본 ",+81 92-235-1565,https://fgh-camp.com/,대중교통,"체크인 시간: 오후 4:00
체크아웃 시간: 오전 11:00",4.8,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x9d\x0ed=\xf5L`@\x81N\xf7\xf0\x1b\xcd@@',814bd95a-8edb-4ec8-a671-c77be6b3236f.jpg,[],[]
37,38,3,4,COCO fukuoka chiyo,COCO fukuoka chiyo,COCO fukuoka chiyo,accommodation,130.4166913,33.5996128,"2 Chome-4-27 Chiyo, Hakata Ward, Fukuoka, 812-0044 일본 ",+81 80-3428-7912,http://cocofukuoka.com/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",4.0,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xe3@\xfe\x88UM`@\xaa!\xbb\x1c\xc0\xcc@@',b67c789c-1958-4506-a3db-a813428d293d.jpg,"['무료 Wi-Fi', '조식 포함', '수영장', '에어컨', '피트니스 센터']",
38,39,3,4,호텔 오리엔탈 익스프레스 후쿠오카 나카스카와바타,ホテル オリエンタル エクスプレス 福岡中洲川端,호텔 오리엔탈 익스프레스 후쿠오카 나카스카와바타,"주거 및 상업 지구에 자리한 이 현대적인 호텔은 가장 가까운 지하철역에서 도보 2분, 후쿠오카 아시아 미술관에서 도보 5분, 후쿠오카 성터에서 3km 거리에 있습니다.
미니멀한 객실에 Wi-Fi, 스마트 TV, 미니 냉장고, 주전자가 구비되어 있습니다. 상위 등급 객실에는 소파가 추가됩니다.
세련된 식사 공간에서 조식이 제공됩니다. 기타 편의시설로는 헬스장, 주차장, 코인 세탁실이 있습니다.",130.4089457,33.5963489,"6-26 Tenyamachi, Hakata Ward, Fukuoka, 812-0025 일본 ",+81 92-402-2725,https://nakasukawabata.hotelorientalexpress.com/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",4.1,2025-03-06 15:51:14,,"b""\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xe0\xeaJ\x15\x16M`@\xb7@')U\xcc@@""",9db34fde-07c6-47c3-bec9-095467b7243f.jpg,"['무료 Wi-Fi', '유료 아침식사', '주차 가능', '휠체어 사용 가능', '수영장', '에어컨', '음식점', '피트니스 센터']",
39,40,3,4,Vieuno Stay Hakata 2,Vieuno Stay Hakata 2,Vieuno Stay Hakata 2,accommodation,130.4157284,33.6026469,"1-chome-19-9 Chiyo Hakata-ku, Fukuoka, 812-0044 일본 ",+81 92-710-5238,,대중교통,체크인 시간: 오후 3:00,3.8,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x97@\xa5\xa5MM`@\x95D\x9b\x88#\xcd@@',95b9352e-b3c6-4c9f-b00c-f8104c99ad55.jpg,"['무료 Wi-Fi', '조식 포함', '수영장', '에어컨', '음식점', '피트니스 센터']",
40,41,3,4,HOTEL STAR RESIDENCE,HOTEL STAR RESIDENCE,HOTEL STAR RESIDENCE,accommodation,130.4130466,33.5990951,,,https://beds24.com/book-starresidence,대중교통,"체크인 시간: 오후 4:00
체크아웃 시간: 오전 10:00",4.0,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00+\xd7\x80\xad7M`@\xd0\xd8\xf2%\xaf\xcc@@',5e1af739-2993-49bc-8719-a2fc09b5afbe.jpg,"['무료 Wi-Fi', '조식 포함', '주차 가능', '휠체어 사용 가능', '수영장', '에어컨', '애완동물 허용', '유아 동반 가능', '음식점', '모든 객실 내 주방 시설', '공항 셔틀 서비스', '피트니스 센터', '금연']",
41,42,3,4,YOU STYLE HOTEL HAKATA,YOU STYLE HOTEL HAKATA,YOU STYLE HOTEL HAKATA,accommodation,130.4061009,33.5962916,"10-1 Shimokawabatamachi, Hakata Ward, Fukuoka, 812-0027 일본 ",+81 92-402-4433,https://www.youstyle-hakata.jp/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",4.4,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\n\x8cP\xc7\xfeL`@\x94p|HS\xcc@@',c5b8ef3a-0d34-4209-be56-7c792cb11689.jpg,"['무료 Wi-Fi', '조식 포함', '주차 가능', '수영장', '에어컨', '음식점', '피트니스 센터']",
42,43,3,4,Hotel 3RD Place Hakata,ホテルサードプレイス博多,Hotel 3RD Place Hakata,"하카타역에서 도보 7분 거리인 이 깔끔한 호텔은 8세기 구시다 신사에서 1km, 쇼핑과 엔터테인먼트를 즐길 수 있는 캐널 시티 하카타에서 2km 거리에 있습니다.
깔끔한 객실에 무료 인터넷, 평면 TV, 책상, 차 및 커피 용품이 구비되어 있습니다.
편안한 분위기의 식사 공간이 마련된 아트리움이 있습니다. 주차장과 조식은 유료로 이용할 수 있습니다.",130.4208379,33.5954448,"2 Chome-2-2 Katakasu, Hakata Ward, Fukuoka, 812-0043 일본 ",+81 92-642-4563,https://president-hotel.jp/thirdplace-hakata/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",3.7,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00[-\x0b\x81wM`@aI\x03\x897\xcc@@',e1ed50d9-c56d-46cd-bbba-2756d3440bf5.jpg,"['무료 Wi-Fi', '유료 아침식사', '주차 가능', '휠체어 사용 가능', '수영장', '에어컨', '세탁 서비스', '애완동물 허용', '음식점', '공항 셔틀 서비스', '피트니스 센터', '금연']",
43,44,3,4,위베이스 하카다,WeBase 博多 ホステル／WeBase HAKATA Hostel [シャワー＆トイレ共用],위베이스 하카다,"식당으로 가득한 하카타 중심 지구에 자리한 이 깔끔하고 트렌디한 호텔의 정문에는 독특한 고양이 동상이 있으며, 지하철역에서 도보로 4분, 커낼 시티 하카타 쇼핑몰에서 도보로 10분 거리에 있습니다.
깔끔한 혼성 및 여성 전용 도미토리에 무료 Wi-Fi, 이층 침대, 물품보관함이 구비되어 있으며 욕실은 공용입니다. 개인용 객실에는 최대 4명까지 투숙할 수 있습니다. 업그레이드 객실에는 평면 TV가 있습니다.
벽돌로 꾸민 공용 주방이 있습니다. 도서관, 라운지, 코인 세탁실도 이용할 수 있습니다.",130.4082093,33.595718,"5-9 Tenyamachi, Hakata Ward, Fukuoka, 812-0025 일본 ",+81 92-292-2322,https://we-base.jp/hakata/,대중교통,"체크인 시간: 오후 4:00
체크아웃 시간: 오전 11:00",4.4,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x8a-\xf3\x0c\x10M`@\xbb\xd1\xc7|@\xcc@@',3cacc823-d841-4bbe-85b1-0d3cc2580753.jpg,"['무료 Wi-Fi', '조식 포함', '주차 가능', '휠체어 사용 가능', '수영장', '에어컨', '비즈니스 센터', '애완동물 허용', '유아 동반 가능', '음식점', '공항 셔틀 서비스', '피트니스 센터', '금연']",
44,45,3,4,88 is near,88 is near,88 is near,accommodation,130.4029304,33.5968035,"7-3 Susakimachi, Hakata Ward, Fukuoka, 812-0028 일본 ",+81 90-8228-4291,https://www.instagram.com/88isnear?igsh=ejlxNDNieThqOHc=,대중교통,체크인 시간: 오후 3:00,5.0,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x0eRK\xce\xe4L`@\xb5Q\x9d\x0ed\xcc@@',d087e3d9-14d1-4e92-814d-3dac66b7d1e1.jpg,[],[]
45,46,3,4,에스페리아 호텔 후쿠오카 나카스,エスペリアホテル福岡中洲,에스페리아 호텔 후쿠오카 나카스,"가장 가까운 지하철역에서 도보 4분 거리에 있는 이 소박한 호텔은 후쿠오카 아시아 미술관에서 도보 5분, 후쿠오카 성터와 오호리 공원에서 3km 거리에 있습니다.
깔끔한 객실에 TV, 미니 냉장고, 커피/차, Wi-Fi가 구비되어 있습니다. 일부 객실에는 접이식 소파가 있습니다.
코인 세탁실과 제과점이 있습니다. 조식이 제공됩니다.",130.4043696,33.5959355,"2-1 Susakimachi, Hakata Ward, Fukuoka, 812-0028 일본 ",+81 92-271-0077,https://www.s-peria.com/fukuoka-nakasu/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",4.3,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xe4\xef\x83\x98\xf0L`@A\x83M\x9dG\xcc@@',3d69793d-99dd-43f2-a7f3-f1ff574fd632.jpg,"['무료 Wi-Fi', '유료 아침식사', '휠체어 사용 가능', '수영장', '에어컨', '음식점', '피트니스 센터']",
46,47,3,4,GRAND BASE Hakata Bay,グランドベース博多ベイ,GRAND BASE Hakata Bay,accommodation,130.4070304,33.6028158,"7-24 Taihakumachi, Hakata Ward, Fukuoka, 812-0033 일본 ",+81 92-292-2431,https://grand-base.jp/hotel/gb-hakatabay/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",3.6,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00J\x0f\x9ed\x06M`@\x8cAq\x11)\xcd@@',50fe910d-dea4-4a10-a9d0-68b6720d9cac.jpg,"['무료 Wi-Fi', '조식', '주차 가능', '휠체어 사용 가능', '수영장', '에어컨', '비즈니스 센터', '애완동물 허용', '유아 동반 가능', '음식점', '일부 객실 내 주방 시설', '공항 셔틀 서비스', '피트니스 센터', '금연']",
47,48,3,4,TATERU bnb KOMONDO-MACHI,トリップポッド古門戸町 / TRIP POD KOMONDO-MACHI,TATERU bnb KOMONDO-MACHI,accommodation,130.4041776,33.5982145,"6-20 Komondomachi, Hakata Ward, Fukuoka, 812-0029 일본 ",+81 3-4531-9681,,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",3.9,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xd3\xb8\xdc\x05\xefL`@\x1a\xbf\xf0J\x92\xcc@@',4817409e-d115-422f-968e-fb0b7fa389d1.jpg,"['Wi-Fi', '조식 포함', '수영장', '에어컨', '애완동물 허용', '음식점', '공항 셔틀 서비스', '피트니스 센터', '금연']",
48,49,3,4,HOTEL NINESTATES HAKATA,ホテルナインステイツ博多（無人ホテル）／ HOTEL NINESTATES HAKATA (Unmanned Hotel),HOTEL NINESTATES HAKATA,"좁은 골목길에 자리한 이 소박한 호텔은 미카사강 유역에서 도보 2분, 지하철역에서 도보 11분, 도초지 사원에서 2km 거리에 있습니다.
깔끔한 객실에 평면 TV, Wi-Fi, 주전자, 미니 냉장고가 구비되어 있습니다. 패밀리룸에는 소파베드가 있으며 최대 5명까지 투숙할 수 있습니다.
코인 세탁실이 마련되어 있습니다.",130.4068617,33.603592,"11-10 Taihakumachi, Hakata Ward, Fukuoka, 812-0033 일본 ",+81 92-409-4892,https://bead-hotels.com/ninestates-hakata/,대중교통,"체크인 시간: 오후 9:00
체크아웃 시간: 오전 10:00",3.4,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xd7\xef\xd3\x02\x05M`@I\x10\xae\x80B\xcd@@',7db78299-2868-4f3f-bc85-9462ad1c7bac.jpg,"['무료 Wi-Fi', '조식 포함', '주차 가능', '휠체어 사용 가능', '수영장', '에어컨', '비즈니스 센터', '애완동물 허용', '음식점', '공항 셔틀 서비스', '피트니스 센터', '금연']",
49,50,3,4,더 로얄 파크 캔버스 후쿠오카 나카스(The Royal Park canvas Fukuoka Nakasu),ザ ロイヤルパーク キャンバス 福岡中洲,더 로얄 파크 캔버스 후쿠오카 나카스(The Royal Park canvas Fukuoka Nakasu),accommodation,130.4043468,33.5948042,"5 Chome-6-20 Nakasu, Hakata Ward, Fukuoka, 810-0801 일본 ",+81 92-291-1188,https://www.royalparkhotels.co.jp/canvas/fukuokanakasu/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",4.3,2025-03-06 15:51:14,,"b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc1G\xb3h\xf0L`@\x00CE\x8b""\xcc@@'",7b5be9e1-3ada-4b8a-9974-fef7f17f9550.jpg,"['무료 Wi-Fi', '유료 아침식사', '주차 가능', '휠체어 사용 가능', '수영장', '에어컨', '비즈니스 센터', '애완동물 허용', '룸 서비스', '유아 동반 가능', '음식점', '일부 객실 내 주방 시설', '공항 셔틀 서비스', '피트니스 센터', '금연']",
50,51,3,4,나인아워스 나카스카와바타 스테이션,ナインアワーズ中洲川端駅,나인아워스 나카스카와바타 스테이션,accommodation,130.4055392,33.5949417,"일본 〒812-0027 Fukuoka, Hakata Ward, Shimokawabatamachi, 3−1 B1F ",+81 92-283-8755,https://ninehours.co.jp/nakasukawabata-station/,대중교통,"체크인 시간: 오후 2:00
체크아웃 시간: 오전 10:00",4.2,2025-03-06 15:51:14,,"b""\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xdf'X-\xfaL`@iC\xb4\x0c'\xcc@@""",41985e41-1afb-4b2d-a9cb-53b33b915475.jpg,"['무료 Wi-Fi', '조식 포함', '무료 주차', '수영장', '에어컨', '애완동물 허용', '공항 셔틀 서비스', '피트니스 센터', '금연']",
51,52,3,4,Hotel New Gaea Kamigofuku,ホテルニューガイア上呉服,Hotel New Gaea Kamigofuku,"레스토랑과 상점이 늘어선 대로변에 자리한 시내 전망의 이 깔끔한 호텔은 9세기에 지은 불교 사원인 토쵸지에서 도보 8분 거리에 있습니다. 하카타역에서는 2km 거리입니다.
깔끔한 객실에 무료 Wi-Fi, 평면 TV, 미니 냉장고, 다기가 구비되어 있습니다. 상위 등급 객실에는 테라스와 시내 전망 또는 휴식 공간이 추가됩니다.
코인 세탁실도 마련되어 있습니다. 마사지를 유료로 이용할 수 있습니다.",130.4115784,33.599615,"14-25 Kamigofukumachi, Hakata Ward, Fukuoka, 812-0036 일본 ",+81 92-273-2911,http://www.hotelnewgaea.com/kamigofuku/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",3.9,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xae\xf7v\xa6+M`@t\x98//\xc0\xcc@@',76bd1e47-76a5-4888-933a-3286e1dbb9f3.jpg,"['무료 Wi-Fi', '조식 포함', '유료 주차', '수영장', '에어컨', '세탁 서비스', '애완동물 허용', '공항 셔틀 서비스', '피트니스 센터']",
52,53,3,4,CRYSTAL & RESORT FUKUOKA,CRYSTAL & RESORT FUKUOKA,CRYSTAL & RESORT FUKUOKA,accommodation,130.4325151,33.6439577,"3 Chome-2-24 Najima, Higashi Ward, Fukuoka 813-0043 일본 ",+81 92-662-8222,https://hpdsp.jp/crystalandresort/,대중교통,"체크인 시간: 오후 4:00
체크아웃 시간: 오전 10:00",3.9,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xd60\xe8)\xd7M`@\xf2\xc0\xb64m\xd2@@',492fcaa7-a7c1-4051-b79b-88350214e23a.jpg,"['무료 Wi-Fi', '조식 포함', '주차 가능', '수영장', '에어컨', '애완동물 허용', '공항 셔틀 서비스', '피트니스 센터']",
53,54,3,4,Hotel Vert,ホテルヴェール,Hotel Vert,accommodation,130.450011,33.6728914,"4 Chome-6-41 Shimobaru, Higashi Ward, Fukuoka, 813-0002 일본 ",+81 92-682-5791,http://hayama-hotels.com/hotel/index.php?sid=6,대중교통,"체크인 시간: 오후 6:00
체크아웃 시간: 오전 11:00",3.2,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xe3\xfaw}fN`@<a.N!\xd6@@',fdf484ef-c7e6-4720-8c43-ec662fd3e5f1.jpg,"['무료 Wi-Fi', '유료 아침식사', '무료 주차', '수영장', '에어컨', '애완동물 허용', '룸 서비스', '음식점', '공항 셔틀 서비스', '피트니스 센터', '금연']",
54,55,3,4,베슬 호텔 후쿠오카 카이즈카,ベッセルホテル福岡貝塚,베슬 호텔 후쿠오카 카이즈카,accommodation,130.4239337,33.6355837,"7 Chome-10-65 Hakozaki, Higashi Ward, Fukuoka, 812-0053 일본 ",+81 92-642-0101,https://www.vessel-hotel.jp/hotel/fukuoka/,대중교통,"체크인 시간: 오후 12:00
체크아웃 시간: 오전 11:00",4.1,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x83%h\xdd\x90M`@r\xaf\x82\xceZ\xd1@@',92d9f0f7-5473-4e4d-bd1a-ea22ac72c832.jpg,"['무료 Wi-Fi', '유료 아침식사', '무료 주차', '휠체어 사용 가능', '수영장', '에어컨', '비즈니스 센터', '애완동물 허용', '유아 동반 가능', '음식점', '공항 셔틀 서비스', '피트니스 센터', '금연']",
55,56,3,4,테리하 스파 리조트,照葉スパリゾート 本店,테리하 스파 리조트,"가장 가까운 버스 정류장에서 도보 1분이면 닿을 수 있는 활기찬 리조트로 마린월드 우미노나카미치에서 7km, 후쿠오카 돔 야구장에서 14km 거리에 있습니다.
남녀 구분된 깔끔한 객실에 평면 TV가 있습니다. Wi-Fi는 이용할 수 없습니다.
스파에는 사우나, 실내 목욕탕, 노천탕이 있으며 암반 스파 서비스도 이용할 수 있습니다. 기타 편의시설로는 헬스장, TV 시청실, 도서관, 테라스가 있습니다. 레스토랑 3곳과 베이커리도 이용할 수 있습니다. 어린이 동반이 가능합니다.",130.4164549,33.6657666,"5 Chome-2-15 Kashiiteriha, Higashi Ward, Fukuoka, 813-0017 일본 ",+81 92-683-1010,https://www.terihaspa.jp/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",4.1,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00I\xf89\x99SM`@r\xe2\x06\xd77\xd5@@',d9f1f360-66c8-4f13-bb57-66ff4aee5bf8.jpg,"['무료 Wi-Fi', '조식 포함', '무료 주차', '수영장', '에어컨', '애완동물 허용', '유아 동반 가능', '음식점', '공항 셔틀 서비스', '스파']",
56,57,3,4,Japanesque Hotel Fukuoka,HOTEL JAPANESQUE FUKUOKA,Japanesque Hotel Fukuoka,accommodation,130.4217921,33.6260409,"6 Chome-18-12 Hakozaki, Higashi Ward, Fukuoka 812-0053 일본 ",+81 92-645-2080,https://hotel-japanesque.com/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",4.0,2025-03-06 15:51:14,,"b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc2f%R\x7fM`@\xad\xba\xb3\x1b""\xd0@@'",535a3cb8-6d53-498c-97a9-f4cb950cc9ef.jpg,"['무료 Wi-Fi', '조식 포함', '유료 주차', '휠체어 사용 가능', '실외 수영장', '에어컨', '애완동물 허용', '룸 서비스', '유아 동반 가능', '음식점', '피트니스 센터', '바', '금연']",
57,58,3,4,Hotel AZ Fukuoka Wajiro,HOTEL AZ 福岡和白店,Hotel AZ Fukuoka Wajiro,"와지로 기차역에서 도보 7분 거리에 있는 이 편안한 호텔은 가장 가까운 해변에서 3km, 후쿠오카 돔 야구 경기장에서 16km 거리에 있습니다.
실용적인 객실에 인터넷, TV, 차 및 커피 메이커가 갖춰져 있습니다.
주차는 무료이며 이탈리안 레스토랑과 뷔페 레스토랑 등 편안한 분위기의 레스토랑 5곳 중 2곳에서 조식도 무료로 제공합니다. 뷰티 살롱에서는 마사지를 즐길 수 있으며 온수 욕조도 마련되어 있습니다. 코인 세탁실과 회의실을 이용할 수 있습니다.",130.4322713,33.6915399,"2 Chome-3-1 Wajirogaoka, Higashi Ward, Fukuoka, 811-0213 일본 ",+81 92-605-3301,http://www.az-hotel.com/fukuoka/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",3.6,2025-03-06 15:51:14,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xfb\x0f\x9f*\xd5M`@\x870#a\x84\xd8@@',70d21f2b-405a-4537-96fe-2f8a2a2d8192.jpg,"['무료 Wi-Fi', '조식 포함', '무료 주차', '휠체어 사용 가능', '수영장', '에어컨', '세탁 서비스', '애완동물 허용', '유아 동반 가능', '음식점', '공항 셔틀 서비스', '피트니스 센터']",
